creative,uid,f_picture,f_dist,o_picture,o_dist
USSEN/NC TILLIS NANCY ANDERSON,nLTHt3NRJDg,0,0.5767404239596248,1,0.3009885339254809
USSEN/NC TILLIS PUSHED FOR STIMULUS,f2eM40W6PME,1,0.2735919694576174,1,0.39642755336151897
USSEN/NC TILLIS&NRSC KITCHEN,ZaJa4VFsAfQ,1,0.3243689500209441,0,0.5870135258116591
USSEN/ND HEITKAMP BATTING CAGE,gVr9cirHglk,0,0.5275836225962448,0,0.758415411155241
USSEN/ND HEITKAMP COLLEGE AID,yJrO2_zN390,1,0.3907175623044067,0,0.5983364218985275
USSEN/ND HEITKAMP HEROES HEALTH CARD,QtGhZJYoZzU,1,0.37024699234973785,0,0.5435308510107948
USSEN/ND HEITKAMP OIL REFINERY,8HNoavveI8o,1,0.40147767496810594,0,0.8544908781796311
USSEN/ND HEITKAMP ONLY ANSWER TO YOU,6hZH5G1e26Y,1,0.4307541066431052,0,0.8039064042715942
USSEN/ND HEITKAMP PAY OUR OWN WAY,z9ToeIhKgXc,1,0.42720222695630117,0,0.6668594522535732
USSEN/ND HEITKAMP STRENGTHEN MEDICARE,BV0S9VN7cT0,1,0.37387900012525715,0,0.6512530040059917
USSEN/ND HEITKAMP VOTE FOR THE PERSON,pk2BrRdDUdI,1,0.3502591615410225,0,0.8535887025578638
USSEN/NE DOMINA BUSINESS AS USUAL,i6M5jZGxwxs,1,0.30326250422264467,0,0.7156094004409427
USSEN/NE KERREY A CHOICE,pb7TUVyU5V0,1,0.3206234221839181,0,0.6399619582295308
USSEN/NE KERREY BORN AND BRED,wdXgLwudgeQ,1,0.3252538339274628,0,0.6633870715325568
USSEN/NE KERREY BOTH WRONG,tiBfCiam1qI,1,0.3317305747685653,0,0.5723996805417916
USSEN/NE KERREY CHUCK HAGEL ENDORSEMENT,-4S2roTsLkw,1,0.31292508553073534,0,0.7107867493461971
USSEN/NE KERREY KIMES RANCH 2,rTKFlcubJCo,1,0.4681666589770319,1,0.47028623892232807
USSEN/NE KERREY KIMES RANCH 60,it_Bfj0oKtQ,1,0.4939206027391606,1,0.4277768694251441
USSEN/NE KERREY NO SUBSTITUTE,3t2XbavAmSo,1,0.3076077359195682,0,0.7103984477875231
USSEN/NE KERREY RELENTLESS DETERMINATION,NDLbQDFbQrE,1,0.36584866473329003,0,0.6548626062137306
USSEN/NE KERREY WASHINGTON IS A MESS,PM2E78gtD9k,1,0.33315473196167295,0,0.6519774391440679
USSEN/NE SASSE BEN'S NEBRASKA 60,zx1g79Kd-iQ,0,0.5115145204828488,0,0.5648276147852836
USSEN/NE SASSE NINETY-THREE,ZLl0CxuWmxA,0,0.5434362513120276,0,0.5655087950752825
USSEN/NH BROWN BROKEN PROMISES,4lLRvkLxkwE,1,0.4327135848311227,1,0.33117607907356933
USSEN/NH BROWN ECONOMY NOT WORKING,QOIRIYlj7ns,1,0.46159975059030395,0,0.5438780595024791
USSEN/NH BROWN FOR NEW HAMPSHIRE,a0JuRRnzWfw,1,0.38651967363640033,1,0.3769671760611809
USSEN/NH BROWN INDEPENDENCE,cgwWljY4YcI,1,0.38344575436503786,0,0.8018603727968833
USSEN/NH BROWN INDEPENDENT,VIfUcw65G1g,1,0.32153273170948465,1,0.3418078564935405
USSEN/NH BROWN KEEP AMERICA SAFE,sM6iFb2yJbI,1,0.39112737598214925,1,0.33427797586763625
USSEN/NH BROWN MAKING ENDS MEET 15,cXrf295CXg4,0,0.6041379744680206,1,0.3689606887488441
USSEN/NH BROWN MAKING ENDS MEET ENERGY TAX 15,Nu0Ou8i0qhY,0,0.5998519417900557,1,0.36667009318663807
USSEN/NH BROWN PROTECTING AMERICA'S FREEDOM,jLEclXiQ_ks,1,0.4092828008979725,1,0.4399095093528926
USSEN/NH BROWN ROLL CALL 15,0e6Ot6qDkPs,1,0.36441972035883635,1,0.307004546671723
USSEN/NH BROWN SECURE BORDERS,WQi4WBSc-hk,1,0.4088650374808043,0,0.8248986453148365
USSEN/NH BROWN SHAHEEN'S SMEAR,jvrDKLw9PyE,1,0.4242138372410303,0,0.8125186934075803
USSEN/NH BROWN&NRSC LEEANN,9gc_67f2w8U,0,0.5789232544707562,0,0.6406559848007437
USSEN/NH BROWN&NRSC LEEANN 60,wNCfa3f03FU,1,0.4589655225901519,0,0.6348342813330483
USSEN/NH SHAHEEN BATTLING,7ONzIzXzQZs,1,0.3494546276447847,0,0.5918464518560083
USSEN/NH SHAHEEN BREAKTHROUGH,pOMd9BHey-A,1,0.3316786916743661,0,0.6249002836497771
USSEN/NH SHAHEEN CARED,PwzZCdWhTXQ,1,0.422076788671822,0,0.6204442757847312
USSEN/NH SHAHEEN CARED 60,rRcwLSUjcTw,1,0.40891424634720747,0,0.5826356822100223
USSEN/NH SHAHEEN FOR YOU,S-VrSszsTL0,1,0.33586279734727753,0,0.6041358025834692
USSEN/NH SHAHEEN FORCED,q8na2LUlymY,1,0.3474154530532207,1,0.3942754288733081
USSEN/NH SHAHEEN GRANITE STATE,jwDJRvoNrdo,1,0.3364358728730158,0,0.642393250691174
USSEN/NH SHAHEEN KIDS,Kn_MynC-Kso,1,0.3057581711553736,0,0.6126854865405414
USSEN/NH SHAHEEN MAKES A DIFFERENCE,je3b7C1bUQo,1,0.30714122706879216,0,0.6027451222449615
USSEN/NH SHAHEEN NATIONAL SECURITY,NBxOzgYpGA4,1,0.3370933885031736,1,0.4820726260443431
USSEN/NH SHAHEEN NOT HOW HE VOTES,JtI9pOHK5rI,1,0.3505379997104622,1,0.4655582009480452
USSEN/NH SHAHEEN OPEN,0m7ND7Ep53E,1,0.38092201267193304,0,0.594106547927788
USSEN/NH SHAHEEN PROFITABLE,1mroNmJWvr8,1,0.3256599882335546,1,0.4463216487627707
USSEN/NH SHAHEEN PROOF,hnYnnnsNEC0,1,0.42647887557123276,0,0.5926982226822879
USSEN/NH SHAHEEN REALLY FOR NH,M2FUYeOWDYY,1,0.3468901598797878,1,0.40943248178879793
USSEN/NH SHAHEEN SELLING OUT,Wzfmij9zGH4,1,0.33612640148405665,1,0.3785275945750408
USSEN/NH SHAHEEN STEEL,rWSLytnNi6c,1,0.3987325937616687,0,0.6029206259748358
USSEN/NH SHAHEEN STUDENT DEBT,z91iKJhsDKc,1,0.32695830703183076,0,0.6562617778008745
USSEN/NH SHAHEEN&NHDP THERE'S A CLEAR CHOICE,UTK0-RC-B6U,1,0.49742570908647826,0,0.6102436290900712
USSEN/NJ MENENDEZ ALL ABOUT FAMILY,5NpDhOINxuo,1,0.258988278002619,0,0.6087408206198412
USSEN/NJ MENENDEZ EDUCATION SPENDING,ODk2fE8TTeU,1,0.37264311330079625,0,0.6130412922838092
USSEN/NJ MENENDEZ MIDDLE CLASS UNDER ATTACK,OfjfJSjkWIY,1,0.3390248512390453,0,0.6570070722340027
USSEN/NJ MENENDEZ REBUILD THE MIDDLE CLASS,G29LU2TN0SU,1,0.3712279586934762,0,0.5856268304956581
USSEN/NJ MENENDEZ THIS IS WHO I AM,BM9WeKIPhZo,1,0.3516745631274249,0,0.5969812015686852
USSEN/NM HEINRICH 14 YEARS AGO,tH2uY5dhrd4,1,0.4077126952011338,1,0.37696957578817164
USSEN/NM HEINRICH A LONG TIME,U6FBcByIc5o,1,0.4868575754090991,1,0.4183451963080792
USSEN/NM HEINRICH DIRECTION,5d5d4YsBTM4,1,0.4280821511437651,0,0.5418367109422771
USSEN/NM HEINRICH HERE THEY COME,ujtQKUURbrI,1,0.4327776137284555,1,0.3952141376278167
USSEN/NM HEINRICH KNOWS WHAT'S IMPORTANT,hIWa6NgStso,1,0.3721581562965437,0,0.6412976491895898
USSEN/NM HEINRICH LIVING WITH DIGNITY,mcLPWrOCVrM,1,0.40417571016733433,0,0.5764582126591796
USSEN/NM HEINRICH MILITARY FAMILIES,O9-3M1Lwzfs,1,0.4328218986368083,0,0.6512759622002565
USSEN/NM HEINRICH PRIORITIES,fka_UisLg0I,1,0.3810367646221525,0,0.6242302392984259
USSEN/NM HEINRICH STRUGGLING TO GET BY,8NIJ1LRCvsU,1,0.3492299898576709,0,0.6260886219769425
USSEN/NM HEINRICH TO DO LIST,Yjd-0191xs4,1,0.43363741842499065,0,0.6502300066274666
USSEN/NM HEINRICH TOP 5 WAYS,x4JCQjMS2s8,1,0.3484253711543959,0,0.6480202136118449
USSEN/NM HEINRICH VALUES & PRIORITIES,8o0oDEMmI9Q,1,0.4482101355124896,0,0.5939072781974781
USSEN/NM NMDP&HEINRICH LEVEL PLAYING FIELD,RL2_jeNkVLQ,0,0.636133085387619,1,0.41234762845038714
USSEN/NM UDALL BEST PART,JG8C_9yLHvw,1,0.40506005819627905,0,0.7080139744801979
USSEN/NM UDALL DOESN'T FLY,jCdN-QrxVdw,0,0.6103080672489244,0,0.621610342876458
USSEN/NM UDALL GOOD MAN,uMI7CFKhr2I,1,0.44886362068623065,0,0.6412602882892539
USSEN/NM UDALL SCARY IDEA,_foJB3KQbZ8,1,0.474754947079714,1,0.40832632275518277
USSEN/NM UDALL SO WHAT,ckbCql-yDI8,0,0.6471474838686609,1,0.42237845236208743
USSEN/NM UDALL VOIDED,VrixJTUCaEM,1,0.46941421710071535,1,0.40700677657903955
USSEN/NM UDALL WHAT KIND OF SENATOR,BD8kyolrc78,0,0.6640459753641503,1,0.41898876891864206
USSEN/NM WEH BECKY'S STORY,dk34KntxfWM,1,0.40169723593965795,0,0.6125553964687891
USSEN/NM WEH NEGATIVE ATTACKS 15,LUjcvsXrWCI,1,0.34012402053665,0,0.7053487338499468
USSEN/NM WEH RESTORING LEADERSHIP,ICrfQLVyeCo,1,0.3768386290596912,1,0.4078097558558219
USSEN/NM WEH SO WHAT,fxTCP1T7cjo,1,0.4554116985120266,0,0.5899657244876809
USSEN/NM WEH THEY'RE PAYING FOR IT,mbkQaRYEx-U,0,0.5943882921518274,1,0.45920832879928913
USSEN/NM WEH UDALL FOR OBAMACARE,WqNoAbZuV9E,1,0.49651933247103053,1,0.31899491949012504
USSEN/NM WEH WASHINGTON IS BROKEN,5WBzikrjTwc,0,0.7907540514758866,0,0.8025178551574806
USSEN/NM WEH WHAT DOES THAT TELL YOU 15,xilEuODUiWc,1,0.3766110024641804,0,0.6314357077015582
USSEN/NM WEH WHO'S DOING BETTER,d0KV6S3_100,0,0.5178244955359496,1,0.35367817675326685
USSEN/NM WILSON AIR FORCE ACADEMY,VZos36SgHL8,1,0.3102103119381792,0,0.8586948845718648
USSEN/NM WILSON BARRIERS WERE MEANT TO BE BROKEN,EJ5bcNCOL-w,1,0.3188894208018584,0,0.8172383913791352
USSEN/NM WILSON DEFENSE CUTS,SGA6V1u-17k,1,0.38724190475645787,0,0.7838765563266582
USSEN/NM WILSON DEMOCRATS,BY6igjxj0Fc,1,0.434544022780496,0,0.7978617099077968
USSEN/NM WILSON EXTREMIST LEFT WING POLITICS,p62fBLbRUeg,1,0.3664412672190705,1,0.44407254246330274
USSEN/NM WILSON HONOR CODE,dsi8BhRFflE,1,0.439024515475003,0,0.6618139865325141
USSEN/NM WILSON HOW I SEE IT,WSHRuQlD0qQ,1,0.3002881784935536,0,0.7985523208779401
USSEN/NM WILSON KNOWINGLY,mcNOhUkbYG4,1,0.28601247454991524,1,0.4083640964185104
USSEN/NM WILSON MAKING THINGS WORSE,WhhwvVaAClo,1,0.3082483067926355,0,0.8189059281339781
USSEN/NM WILSON OUR MOM,Vo14mTfFmhU,1,0.3635486569214903,0,0.7192672406008456
USSEN/NM WILSON SOCIAL SECURITY CARD,qj2eu9d0lZI,1,0.442608575248671,0,0.7246936984105549
USSEN/NM WILSON STICK TO A BUDGET,WAo6OXtRXHM,1,0.3668414776429129,0,0.726684067672187
USSEN/NM WILSON STILL WAITING,N_wQ4Qi2TSQ,1,0.5038515596338325,0,0.6521806208606745
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,1,0.37672944563657373,1,0.4390395607958152
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,1,0.4292378387921399,0,0.6229713206308611
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,1,0.33990305553054767,1,0.29938055709090017
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,1,0.46766869281992063,1,0.42134030916497317
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,1,0.30192543209932693,1,0.29368960334630334
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,1,0.32630763084096986,1,0.33175141263305863
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,1,0.3217113581239068,0,0.6853387525151736
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,1,0.3720627980370845,0,0.6007895510321751
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,1,0.29022347741137805,0,0.6463885059688346
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,1,0.3031621028898892,0,0.6577556501506509
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,1,0.3138777743136328,0,0.6128460457691113
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,1,0.37478777248151096,0,0.5964996068010293
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,0,0.5400430947340329,1,0.380332751981581
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,1,0.38508536700242274,0,0.598005904642272
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,0,0.5383040409937029,0,0.6507263353254948
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,1,0.4869643217366669,1,0.39935147876078997
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,1,0.4130611208640969,0,0.6262222516659368
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,1,0.44364952555762155,0,0.6157568360722343
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,1,0.44884183861089694,0,0.6300717700684013
USSEN/OH MANDEL ABSENTEE SENATOR,M0SGsDB0Hfc,1,0.35950412557138267,1,0.4910134986325427
USSEN/OH MANDEL DEAD WRONG,goa5HYWQDBo,1,0.3484957707690074,0,0.6457887625914932
USSEN/OH MANDEL FALSE DECEIVING DISHONEST,LJBp5dAEMck,1,0.3269198155085472,0,0.6134386381613269
USSEN/OH MANDEL NOT PAYING HIS TAXES,BrjhDx8Ooxk,1,0.33534497608516245,0,0.5561567471207718
USSEN/OH MANDEL THE REAL MANDEL,LV65bydhoCU,0,0.5792404953439788,0,0.6093694772288819
USSEN/OH MANDEL TIME FOR A CHANGE,GNIfjJUZxFU,1,0.3206166122614578,1,0.41436164486244004
USSEN/OK INHOFE AIR,z0Xl1UFaUpg,0,0.5198302600541337,0,0.7337250388379859
USSEN/OK INHOFE DEEDS 60,N9P7qI5H56g,1,0.37804446231678457,0,0.6084177856018372
USSEN/OK INHOFE FLIGHT,jOSL-O8hM3o,1,0.3385013883715549,0,0.591569614488606
USSEN/OK INHOFE MARIE,H1Sauu2l45o,1,0.33154099549349203,0,0.6629185599061156
USSEN/OR MERKLEY FIGHTER,1rIiBOQB9SM,1,0.30915369557301486,0,0.6896615825286365
USSEN/OR MERKLEY FIRST,jWqveyTo0lA,1,0.3753001136086794,0,0.6298848540842856
USSEN/OR MERKLEY GARAGE,l_fb28L3x2Y,1,0.43074234586178206,0,0.6600192125192026
USSEN/OR MERKLEY HANDS,VP_7GF1mdXY,1,0.39646471013445994,0,0.7466681197197309
USSEN/OR MERKLEY MILLIONS,CtK5mr63PaE,1,0.44413084272659525,1,0.32098451913776455
USSEN/OR MERKLEY ON OUR SIDE,zEafzuHDbNY,1,0.3947832376586376,1,0.4074440638761635
USSEN/OR MERKLEY VALUES,Algbk5SA9Qg,1,0.4026768516579158,0,0.6340863521071616
USSEN/OR MERKLEY WORD FOR WORD,YUtHaHYb8IQ,0,0.6975369332217276,1,0.39596633047854835
USSEN/OR WEHBY ACCOUNTABILITY,B50HvR0x3Bw,1,0.38898936270690837,1,0.49023971762420115
USSEN/OR WEHBY BEN WEST,qAQ6fH1CFwg,1,0.4426493975126032,0,0.6474105045677451
USSEN/OR WEHBY DO WHAT'S RIGHT,1AP93RFsVDI,1,0.4334010609742906,0,0.522032146595288
USSEN/OR WEHBY RIDICULOUS,ElVUzplkx6s,1,0.38396437800463146,1,0.4600820222593887
USSEN/PA CASEY COMPLETELY FALSE,IcMb5M3-kSA,1,0.44185254141188857,0,0.6090622277463377
USSEN/PA CASEY CREDIT,vza-rXC3MuU,1,0.4216263883852018,0,0.6357736328402589
USSEN/PA CASEY DEFENSE CONTRACTORS 60,-HbCGg6dUmU,0,0.6262744228099517,0,0.7364481290963144
USSEN/PA CASEY MILITARY STEEL,Vt2ZffE05cc,1,0.3449872001139077,0,0.6994301992833111
USSEN/PA CASEY ONE-SIDED TRADE DEALS,xatqfrylyCY,1,0.36149466815854875,1,0.44358000093526306
USSEN/PA CASEY WHEN I WAS A KID,SliqJpKqldA,1,0.35208964278717036,0,0.6845980324045097
USSEN/PA NRSC&SMITH RECORD OF FAILURE,PJ5R7CRXEz8,1,0.32616221367491366,0,0.6790133454773614
USSEN/PA SMITH FAILED CAREER POLITICIAN,yP4uHMHe3_M,1,0.39812435988439915,1,0.35674168892869373
USSEN/PA SMITH FED UP,s5hAzjyrBYY,1,0.39584746271623994,0,0.7528946356164471
USSEN/PA SMITH NOT TRUE,Lkq6he8oGRM,1,0.4517948678697266,1,0.28477725729504855
USSEN/PA SMITH PLAN,RN0Oy7wmFpI,1,0.41146379630645913,1,0.3275929433784875
USSEN/PA SMITH PROTECT SS AND MEDICARE,7jTednijVcs,1,0.3807730381537584,0,0.6694352958390067
USSEN/PA SMITH WAR ON COAL,gdmvY9bkxGc,0,0.5163090287362988,1,0.3267609229908588
USSEN/RI HINCKLEY HUNDREDS OF JOBS,vxS0DeazBW0,1,0.4599493112487514,1,0.38311574958955197
USSEN/RI HINCKLEY INSIDER TRADING,aX_EQYEyygE,0,0.6373952073704114,1,0.3227450885001123
USSEN/RI HINCKLEY MORE JOBS LESS POLITICS,GXnV13XyxRI,1,0.3895438356496307,1,0.3543771246111841
USSEN/RI REED RHODE ISLAND'S DEFENDER,wjcN0YmzeP0,1,0.2855082514590612,0,0.5870274110222153
USSEN/RI REED SERVICE 60,7ojkh2Rv7F0,1,0.35240745354411906,0,0.5912341703830182
USSEN/RI REED STUDENT LOANS,SzR_hG-POy8,1,0.3710650271414021,0,0.6612729676137602
USSEN/RI REED SUBS,Q-zkImVYLfo,1,0.3453767262525284,0,0.6834077280478791
USSEN/RI WHITEHOUSE MEDICARE CUTS,G5OhiTWKvJc,1,0.33300824807945023,0,0.6052306113971305
USSEN/RI WHITEHOUSE NEVER STOPPED 60,kKEpfBZxJjE,1,0.34134544099739,0,0.591417244178452
USSEN/RI WHITEHOUSE OUTSOURCING,qvLEMPos3o4,1,0.3899749512261071,0,0.5561635656025272
USSEN/RI WHITEHOUSE PELL GRANTS,nDidx9Xxayo,1,0.3877805435912,0,0.559052474248099
USSEN/RI WHITEHOUSE SACRED PROMISE REV,9bBDTS6FGTo,1,0.33552943355710674,0,0.6178727660512219
USSEN/RI WHITEHOUSE STORIES OF RI 60,TyEbCUGTnEw,1,0.37370910841978466,0,0.5911476073465969
USSEN/SC GRAHAM BEST EXPERIENCE OF MY LIFE,cVfZ0EbUpK8,1,0.3676685749204929,0,0.6055560396729917
USSEN/SC GRAHAM PROVEN CONSERVATIVE LEADER,OF0HH_aA1AA,1,0.39420974366944633,0,0.5889094760109335
USSEN/SC HUTTO HEADLINES,PhQTgegprZk,1,0.420712167045761,1,0.46939862504683183
USSEN/SC HUTTO LISTENING,W_QKJGphaQo,1,0.45106905647279516,1,0.49662113046475886
USSEN/SD ROUNDS HERE THEY GO AGAIN,NnEgnlEO-7w,1,0.2969013066007999,0,0.6017013537362577
USSEN/SD ROUNDS HOMESTAKE LAB,JZYKGic1-Yo,0,0.5200462258158162,0,0.6384905282502454
USSEN/SD ROUNDS KEY ISSUES 60,kwhJ8wWrsCk,1,0.38802468984077204,0,0.5734645148391798
USSEN/SD ROUNDS OUR VALUES AND KEYSTONE,rLyyfsb3-ik,1,0.36546303139995756,1,0.44592356274412814
USSEN/SD ROUNDS PROTECT SOUTH DAKOTA,mONmV9vwzNU,1,0.38917508305330084,1,0.4784593212075375
USSEN/SD ROUNDS SHAME ON RICK,dBYBIE_MK6E,1,0.45153937709234054,0,0.5574755809413915
USSEN/SD ROUNDS THAT'S ALL THEY'VE GOT 60,y8obbOQi0lM,1,0.42593279768995207,0,0.6052602816627263
USSEN/SD ROUNDS THE TRUTH,a01Z5lImHpQ,1,0.35693537096798106,0,0.5942257854233973
USSEN/SD ROUNDS THUNE SUPPORTS ROUNDS,CCt1ugS-9l4,1,0.4229051341787732,0,0.5940586890333766
USSEN/SD ROUNDS TRUST,fxP92mc2xn0,1,0.4210754074195682,0,0.5568966895111176
USSEN/SD ROUNDS VETERANS,eL6AiJZclew,1,0.46577511618127015,0,0.6106117802078364
USSEN/SD ROUNDS WORK ETHIC,bMpIikYOkrQ,1,0.3088313301980099,0,0.5437652696364126
USSEN/SD ROUNDS&NRSC WHO WE SEND,KYRJ3ehVi1Y,1,0.46760310460406296,0,0.5496961573568634
USSEN/SD WEILAND ABACUS 15,5_az6hO8FQk,1,0.4194161990849414,0,0.6500132559264521
USSEN/SD WEILAND AUCTION,jIvQT3hFLD8,1,0.5078869593235181,0,0.5761226043517784
USSEN/SD WEILAND DAVID VS GOLIATH 15,qOAF7akjieo,1,0.4685155019542034,0,0.6621715446837542
USSEN/SD WEILAND EVERYDAY PEOPLE,I_BHyGE1QrY,1,0.4096768280053952,0,0.5769566899012075
USSEN/SD WEILAND HARD WORK,6DFRIM-suXI,1,0.423094774085154,0,0.6314907494980717
USSEN/SD WEILAND HEADLINES 15,TwDM0XIBgqA,1,0.38111703507706723,0,0.6426645738655616
USSEN/SD WEILAND INCREDIBLY FAST 15,zzqHGEeBTLY,1,0.41361807645248144,0,0.6256489644966775
USSEN/SD WEILAND INCREDIBLY FAST 15 2,CRySuHUWvNU,1,0.41167656562746496,0,0.6335050464376498
USSEN/SD WEILAND MIDDLE CLASS,0TZZj_pq1b8,1,0.5049099747769314,0,0.5463901267034136
USSEN/SD WEILAND MY NAME IS,1ABR_fapWLU,1,0.4499026095528644,0,0.6059564211549445
USSEN/SD WEILAND REST OF US,pdvcE-WMrqw,1,0.4360088446143411,0,0.6202096162642583
USSEN/SD WEILAND SHOWING UP 15,oZHVS1qWCbM,1,0.4284775371622446,0,0.6034278148772048
USSEN/TN ALEXANDER I'VE SEEN WHAT CAN HAPPEN,plzj8XC3ges,1,0.31776263499778223,0,0.5616101033899205
USSEN/TN ALEXANDER SERIOUS TIMES,CCm2UN57RqQ,1,0.3247301120975478,0,0.6935987394714189
USSEN/TN ALEXANDER SLICK TALK,fGUjeQ1x8v0,1,0.4639785155759535,1,0.40185121571780763
USSEN/TN ALEXANDER VOTE FOR A NEW SENATE MAJORITY,f4dZJGGyFh0,1,0.31427861878681546,0,0.7133456929872279
USSEN/TN BALL OUT OF TUNE,uVEVxZLoNkE,1,0.44771867345305616,1,0.4881660437945872
USSEN/TX CRUZ LAND OF OPPORTUNITY,W9qUiCw4QNs,1,0.2638029493230298,0,0.5683331699633725
USSEN/TX CRUZ THE AMERICAN DREAM,e66tJxvInzE,1,0.33796787739134243,0,0.5637417071509124
USSEN/TX SADLER TEA PARTY SENATE SEAT,VBALvQ25xPE,1,0.2888774317901259,1,0.3250571085228484
USSEN/UT HATCH AT A CROSSROADS 60 REV,fs9noqfkXgo,1,0.3087341469850608,0,0.5850293500687243
USSEN/UT HATCH ROMNEY ENDORSEMENT 60 3,B-rDqJ57itg,1,0.3275705558566637,0,0.5985289825453333
USSEN/UT HOWELL PARTY BEFORE PEOPLE,YIboHsM7iQE,1,0.34029246652719874,0,0.6974798613075649
USSEN/VA ALLEN AMERICA AT A CROSSROADS,L86yeztK4Bg,1,0.40499627851434694,0,0.6279975128325616
USSEN/VA ALLEN COAL QUOTES,jx7sPWWiaUY,0,0.5109445375871419,1,0.4576315651510715
USSEN/VA ALLEN COAL REGULATIONS,-de9Pr2k5-k,0,0.5571074908075074,0,0.6134226079717823
USSEN/VA ALLEN COAL REGULATIONS 2,NSfnzrGl1lg,0,0.5716461398742686,0,0.5997192750801904
USSEN/VA ALLEN COMEBACK,q0wVGh9oapc,1,0.41450169857335134,1,0.43387277752189163
USSEN/VA ALLEN DEATH BENEFITS,1cfc3VD2Y9c,0,0.6921882501983538,0,0.5984181151046645
USSEN/VA ALLEN DEFENSE CUTS,Th586XLig_o,1,0.3884391522023155,1,0.3709484255030967
USSEN/VA ALLEN DEVASTATING,KjtSjw5Ju7o,1,0.4031317431804538,0,0.6762032917956072
USSEN/VA ALLEN DIVISIONS IN WASHINGTON,Lk-BJjxvrak,1,0.3583682430762852,0,0.744776437788072
USSEN/VA ALLEN KAY COLES JAMES,jD_CF_P6XbI,0,0.5797765575824827,0,0.6048832213755808
USSEN/VA ALLEN RHONDA WINFIELD 60,3xvFzq90Dd0,1,0.4950920110053164,0,0.6048395001696517
USSEN/VA DSCC&KAINE PATRIOTISM AND UNITY,ykGjZRPFSxc,1,0.4208446673465767,0,0.6549504606652057
USSEN/VA KAINE LEAD BY EXAMPLE,5s-2RuZ-OVM,1,0.3272718338967186,0,0.593317186483532
USSEN/VA KAINE MORE PARTNERSHIP,I8HH7lz0aOc,1,0.30252403491373714,0,0.6456571826747509
USSEN/VA WARNER DISGRACEFUL,tBSL_qh_Hd0,1,0.3972378118393763,1,0.3783321880004542
USSEN/VA WARNER ENRON,OZ2aRBhntgg,1,0.3999838142446618,0,0.5821799644726505
USSEN/VA WARNER GO HOKIES,sBDKFynVN4s,1,0.41229420268286904,0,0.7175226920735065
USSEN/VA WARNER INSOURCING,uen_YStIIyw,1,0.3738408536508814,0,0.6167723586390239
USSEN/VA WARNER JOHN WARNER,JkMRZLmIuXI,1,0.35284701659143286,0,0.6923935706382436
USSEN/VA WARNER NEXT GENERATION,x97zqmSwcH0,1,0.36257302449273243,0,0.5944150626743214
USSEN/VA WARNER PROBLEM SOLVER 60,7j1jnYgiLbk,1,0.35600230711509134,0,0.6023284982911212
USSEN/VA WARNER STRONGER,K_ItfxwEwmo,1,0.3633733793213623,0,0.6203102215713047
USSEN/VA WARNER SUPER LOBBYIST,gIxFcBSCHDo,1,0.4183740381739907,1,0.37167988225757387
USSEN/VA WARNER TRUTH,B1lC7FA74Sg,1,0.3661895086687606,1,0.41447921514953395
USSEN/VA WARNER VETERANS,iPRLyikAjB0,1,0.3821553323668584,0,0.7025461984133468
USSEN/VA WARNER YOU ALREADY KNOW,X3XJLk2asYc,1,0.3944780793982388,1,0.4195818069337751
USSEN/WA CANTWELL AEROSPACE INDUSTRY REV,R8KV3mh9sp8,1,0.34709403938270644,0,0.6760128832980898
USSEN/WA CANTWELL KEYS TO SUCCESS,_xqGsow5paI,1,0.39411691007502936,0,0.6668462918817707
USSEN/WI BALDWIN ALWAYS STAND UP FOR YOU,R_O59V0FWvs,1,0.36553607009211714,0,0.7220016238914425
USSEN/WI BALDWIN BEHIND CLOSED DOORS,rLDSVvrdXmI,0,0.5527527094142294,1,0.42306095724957
USSEN/WI BALDWIN BUFFETT RULE,NWQi40FVbho,1,0.4987203550066987,0,0.6679234656257995
USSEN/WI BALDWIN CLINTON ENDORSEMENT,-z_avpyd0j0,1,0.46506628393320476,0,0.6019061863180853
USSEN/WI BALDWIN COLLEGE AID,1goue4eiFmI,1,0.5059726609915918,0,0.6447116027619992
