creative,uid,f_picture,f_dist,o_picture,o_dist
USSEN/NC TILLIS NANCY ANDERSON,nLTHt3NRJDg,0,0.602315769623568,1,0.3029361407409897
USSEN/NC TILLIS PUSHED FOR STIMULUS,f2eM40W6PME,1,0.27752821069194794,1,0.4028458227691444
USSEN/NC TILLIS&NRSC KITCHEN,ZaJa4VFsAfQ,1,0.33035229183887427,0,0.5886598925535137
USSEN/ND HEITKAMP BATTING CAGE,gVr9cirHglk,0,0.582674022978944,0,0.7171514492268045
USSEN/ND HEITKAMP COLLEGE AID,yJrO2_zN390,1,0.40874716792236027,0,0.628754081343893
USSEN/ND HEITKAMP HEROES HEALTH CARD,QtGhZJYoZzU,1,0.36123404783343205,0,0.6294724898302054
USSEN/ND HEITKAMP OIL REFINERY,8HNoavveI8o,1,0.4073651534057726,0,0.8572619795738089
USSEN/ND HEITKAMP ONLY ANSWER TO YOU,6hZH5G1e26Y,1,0.4376534630531465,0,0.839691465439112
USSEN/ND HEITKAMP PAY OUR OWN WAY,z9ToeIhKgXc,1,0.4276092446868233,0,0.6904533151778394
USSEN/ND HEITKAMP STRENGTHEN MEDICARE,BV0S9VN7cT0,1,0.3783657912264988,0,0.6685667607531679
USSEN/ND HEITKAMP VOTE FOR THE PERSON,pk2BrRdDUdI,1,0.36961882819453673,0,0.8579048306265652
USSEN/NE DOMINA BUSINESS AS USUAL,i6M5jZGxwxs,1,0.35751676637510316,0,0.7019382223700971
USSEN/NE KERREY A CHOICE,pb7TUVyU5V0,1,0.31602635466186374,0,0.6432446023355292
USSEN/NE KERREY BORN AND BRED,wdXgLwudgeQ,1,0.31865271219845254,0,0.6481639837269831
USSEN/NE KERREY BOTH WRONG,tiBfCiam1qI,1,0.33540413161208343,0,0.5994389956722105
USSEN/NE KERREY CHUCK HAGEL ENDORSEMENT,-4S2roTsLkw,1,0.33302863146911266,0,0.6805765891700891
USSEN/NE KERREY KIMES RANCH 2,rTKFlcubJCo,1,0.4764371165218038,1,0.4505104902282815
USSEN/NE KERREY KIMES RANCH 60,it_Bfj0oKtQ,1,0.5063392727339106,1,0.428619883098397
USSEN/NE KERREY NO SUBSTITUTE,3t2XbavAmSo,1,0.31567644959611424,0,0.677860351603229
USSEN/NE KERREY RELENTLESS DETERMINATION,NDLbQDFbQrE,1,0.33624938559988987,0,0.640629184593401
USSEN/NE KERREY WASHINGTON IS A MESS,PM2E78gtD9k,1,0.34189811082716387,0,0.6086468272694241
USSEN/NE SASSE BEN'S NEBRASKA 60,zx1g79Kd-iQ,0,0.5596948064211683,1,0.5121615699171806
USSEN/NE SASSE NINETY-THREE,ZLl0CxuWmxA,0,0.528036968273892,1,0.5060353083438326
USSEN/NH BROWN BROKEN PROMISES,4lLRvkLxkwE,1,0.374979754077416,1,0.34070676333661387
USSEN/NH BROWN ECONOMY NOT WORKING,QOIRIYlj7ns,1,0.44820112568612486,0,0.5377531903519315
USSEN/NH BROWN FOR NEW HAMPSHIRE,a0JuRRnzWfw,1,0.3870354254465471,1,0.3650221163979083
USSEN/NH BROWN INDEPENDENCE,cgwWljY4YcI,1,0.3857210331148953,0,0.7910477348683632
USSEN/NH BROWN INDEPENDENT,VIfUcw65G1g,1,0.304553229447274,1,0.339056200013054
USSEN/NH BROWN KEEP AMERICA SAFE,sM6iFb2yJbI,1,0.3755011115094794,1,0.33723982201376934
USSEN/NH BROWN MAKING ENDS MEET 15,cXrf295CXg4,0,0.6096347994507647,1,0.36743444505950257
USSEN/NH BROWN MAKING ENDS MEET ENERGY TAX 15,Nu0Ou8i0qhY,0,0.6059050175677863,1,0.3507892594465241
USSEN/NH BROWN PROTECTING AMERICA'S FREEDOM,jLEclXiQ_ks,1,0.4141448024325257,1,0.4402414307083601
USSEN/NH BROWN ROLL CALL 15,0e6Ot6qDkPs,1,0.3651550905276815,1,0.3114169950709353
USSEN/NH BROWN SECURE BORDERS,WQi4WBSc-hk,1,0.3883723269024021,0,0.8103583662675298
USSEN/NH BROWN SHAHEEN'S SMEAR,jvrDKLw9PyE,1,0.4472638757953164,0,0.8108938372046766
USSEN/NH BROWN&NRSC LEEANN,9gc_67f2w8U,0,0.5706408895367124,0,0.6251520816351017
USSEN/NH BROWN&NRSC LEEANN 60,wNCfa3f03FU,1,0.45478058241608443,0,0.6411479543759225
USSEN/NH SHAHEEN BATTLING,7ONzIzXzQZs,1,0.35626956353012096,0,0.5983371357736315
USSEN/NH SHAHEEN BREAKTHROUGH,pOMd9BHey-A,1,0.3330728344061947,0,0.6556562358570066
USSEN/NH SHAHEEN CARED,PwzZCdWhTXQ,1,0.40223683212523725,0,0.6298019117022314
USSEN/NH SHAHEEN CARED 60,rRcwLSUjcTw,1,0.40586616108113455,0,0.594894007215178
USSEN/NH SHAHEEN FOR YOU,S-VrSszsTL0,1,0.333347797846698,0,0.5898103040352449
USSEN/NH SHAHEEN FORCED,q8na2LUlymY,1,0.40616004568955594,1,0.3988506687784809
USSEN/NH SHAHEEN GRANITE STATE,jwDJRvoNrdo,1,0.36057182482467404,0,0.630593471168596
USSEN/NH SHAHEEN KIDS,Kn_MynC-Kso,1,0.3061886549280474,0,0.5882326002293116
USSEN/NH SHAHEEN MAKES A DIFFERENCE,je3b7C1bUQo,1,0.36124682567169303,0,0.6073280475148904
USSEN/NH SHAHEEN NATIONAL SECURITY,NBxOzgYpGA4,1,0.3361298633449338,1,0.4865077511078527
USSEN/NH SHAHEEN NOT HOW HE VOTES,JtI9pOHK5rI,1,0.35157552140966625,1,0.4636824142900798
USSEN/NH SHAHEEN OPEN,0m7ND7Ep53E,1,0.37777848385553003,0,0.646327139155701
USSEN/NH SHAHEEN PROFITABLE,1mroNmJWvr8,1,0.3297211021733355,1,0.4452192431144901
USSEN/NH SHAHEEN PROOF,hnYnnnsNEC0,1,0.4395062502749322,0,0.5926189534899442
USSEN/NH SHAHEEN REALLY FOR NH,M2FUYeOWDYY,1,0.35200828480265095,1,0.4100379782825391
USSEN/NH SHAHEEN SELLING OUT,Wzfmij9zGH4,1,0.33741360925629593,1,0.3776611976376485
USSEN/NH SHAHEEN STEEL,rWSLytnNi6c,1,0.38679992770994126,0,0.6172274528110995
USSEN/NH SHAHEEN STUDENT DEBT,z91iKJhsDKc,1,0.3188797438449177,0,0.6464737435418995
USSEN/NH SHAHEEN&NHDP THERE'S A CLEAR CHOICE,UTK0-RC-B6U,1,0.4340376590181053,0,0.6150761039974837
USSEN/NJ MENENDEZ ALL ABOUT FAMILY,5NpDhOINxuo,1,0.26445192796624734,0,0.5935735637703214
USSEN/NJ MENENDEZ EDUCATION SPENDING,ODk2fE8TTeU,1,0.388053953631869,0,0.6641895422456244
USSEN/NJ MENENDEZ MIDDLE CLASS UNDER ATTACK,OfjfJSjkWIY,1,0.3267971241778852,0,0.6793333188349848
USSEN/NJ MENENDEZ REBUILD THE MIDDLE CLASS,G29LU2TN0SU,1,0.3975125559151104,0,0.6053987152634399
USSEN/NJ MENENDEZ THIS IS WHO I AM,BM9WeKIPhZo,1,0.37172326503627445,0,0.5944282354767437
USSEN/NM HEINRICH 14 YEARS AGO,tH2uY5dhrd4,1,0.4190932920111616,1,0.37160850900321224
USSEN/NM HEINRICH A LONG TIME,U6FBcByIc5o,1,0.4944068035300483,1,0.40946398907602977
USSEN/NM HEINRICH DIRECTION,5d5d4YsBTM4,1,0.4286811184861484,0,0.5405527160068
USSEN/NM HEINRICH HERE THEY COME,ujtQKUURbrI,1,0.4324681394244482,1,0.4090611114703405
USSEN/NM HEINRICH KNOWS WHAT'S IMPORTANT,hIWa6NgStso,1,0.3838484206634252,0,0.6479515381008695
USSEN/NM HEINRICH LIVING WITH DIGNITY,mcLPWrOCVrM,1,0.37743793495026945,0,0.5553377856942471
USSEN/NM HEINRICH MILITARY FAMILIES,O9-3M1Lwzfs,1,0.42402012811208833,0,0.689618787470892
USSEN/NM HEINRICH PRIORITIES,fka_UisLg0I,1,0.36838340927938695,0,0.6250065060958291
USSEN/NM HEINRICH STRUGGLING TO GET BY,8NIJ1LRCvsU,1,0.37638296922616404,0,0.6252816880098662
USSEN/NM HEINRICH TO DO LIST,Yjd-0191xs4,1,0.41017064864460206,0,0.5550793933785633
USSEN/NM HEINRICH TOP 5 WAYS,x4JCQjMS2s8,1,0.33274597024302216,0,0.6501487629407916
USSEN/NM HEINRICH VALUES & PRIORITIES,8o0oDEMmI9Q,1,0.41679044445325397,0,0.5947086750395202
USSEN/NM NMDP&HEINRICH LEVEL PLAYING FIELD,RL2_jeNkVLQ,0,0.623292766435739,1,0.4011130423283507
USSEN/NM UDALL BEST PART,JG8C_9yLHvw,1,0.44201607898715245,0,0.6114929480642034
USSEN/NM UDALL DOESN'T FLY,jCdN-QrxVdw,1,0.5030949704905232,0,0.6141881226850696
USSEN/NM UDALL GOOD MAN,uMI7CFKhr2I,0,0.5467067583628609,0,0.6214194889185111
USSEN/NM UDALL SCARY IDEA,_foJB3KQbZ8,0,0.6670944470833985,1,0.3963405504078308
USSEN/NM UDALL SO WHAT,ckbCql-yDI8,0,0.6353073760484081,1,0.42544660970337644
USSEN/NM UDALL VOIDED,VrixJTUCaEM,1,0.41673175863844136,1,0.4116750825710742
USSEN/NM UDALL WHAT KIND OF SENATOR,BD8kyolrc78,0,0.6574824473967118,1,0.4486516152322264
USSEN/NM WEH BECKY'S STORY,dk34KntxfWM,1,0.3751513074140039,0,0.6211174686499905
USSEN/NM WEH NEGATIVE ATTACKS 15,LUjcvsXrWCI,1,0.339900460919979,0,0.6665251113066643
USSEN/NM WEH RESTORING LEADERSHIP,ICrfQLVyeCo,1,0.38709967084153263,1,0.4173484795339871
USSEN/NM WEH SO WHAT,fxTCP1T7cjo,1,0.4396610708515418,0,0.6272261890297844
USSEN/NM WEH THEY'RE PAYING FOR IT,mbkQaRYEx-U,0,0.5956346790263051,1,0.4611674751563624
USSEN/NM WEH UDALL FOR OBAMACARE,WqNoAbZuV9E,1,0.45133662882732584,1,0.32079329978790266
USSEN/NM WEH WASHINGTON IS BROKEN,5WBzikrjTwc,0,0.7934735030629568,0,0.8043427003248668
USSEN/NM WEH WHAT DOES THAT TELL YOU 15,xilEuODUiWc,1,0.41553122592837605,0,0.6367633596229543
USSEN/NM WEH WHO'S DOING BETTER,d0KV6S3_100,0,0.5241149448597084,1,0.3684064279323539
USSEN/NM WILSON AIR FORCE ACADEMY,VZos36SgHL8,1,0.3173751852013039,0,0.8638524923473992
USSEN/NM WILSON BARRIERS WERE MEANT TO BE BROKEN,EJ5bcNCOL-w,1,0.3226183973704504,0,0.7542896935674329
USSEN/NM WILSON DEFENSE CUTS,SGA6V1u-17k,1,0.35808715844733463,0,0.7881148022391157
USSEN/NM WILSON DEMOCRATS,BY6igjxj0Fc,1,0.43799204809449066,0,0.80381171869777
USSEN/NM WILSON EXTREMIST LEFT WING POLITICS,p62fBLbRUeg,1,0.36902723741211824,1,0.44697643972565365
USSEN/NM WILSON HONOR CODE,dsi8BhRFflE,1,0.4244154032024292,0,0.701153874758967
USSEN/NM WILSON HOW I SEE IT,WSHRuQlD0qQ,1,0.30907487544557216,0,0.8555661296965631
USSEN/NM WILSON KNOWINGLY,mcNOhUkbYG4,1,0.29441040225340886,1,0.4083600578262136
USSEN/NM WILSON MAKING THINGS WORSE,WhhwvVaAClo,1,0.2948075900150359,0,0.8379874091851447
USSEN/NM WILSON OUR MOM,Vo14mTfFmhU,1,0.3473296240093517,0,0.7199149195607358
USSEN/NM WILSON SOCIAL SECURITY CARD,qj2eu9d0lZI,1,0.43170600950425064,0,0.7326546852802299
USSEN/NM WILSON STICK TO A BUDGET,WAo6OXtRXHM,1,0.36143475710614936,0,0.7315574445542177
USSEN/NM WILSON STILL WAITING,N_wQ4Qi2TSQ,1,0.46497277019990596,0,0.647173076678167
USSEN/NM WILSON THE WASHINGTON DIRECTION,BdyYyMETGjA,1,0.4116372343162715,1,0.4425492556645888
USSEN/NM WILSON WALL STREET BONUSES,nHlgrCSedpE,1,0.4213237162571821,0,0.6239874738778967
USSEN/NV BERKLEY NEVER BEEN FOR YOU,kOZ-AwWSc3Q,1,0.3370492839143881,1,0.28697787327750957
USSEN/NV BERKLEY REALLY NOT FOR YOU,eQfK8x6qR4A,1,0.47387359892332764,1,0.42662764531311753
USSEN/NV BERKLEY STRENGTHENED MEDICARE,PXToogaNIio,1,0.3059428642449177,1,0.2916949094519364
USSEN/NV BERKLEY TWISTED AND NOT TRUE,JO5i4LAnESw,1,0.3631595177882058,1,0.3363300917823458
USSEN/NV BERKLEY VETERAN MENTAL HEALTH 60,LwuftdKFIBQ,1,0.31194863981806376,0,0.73731031973149
USSEN/NY GILLIBRAND 9-11 HEALTH BILL,Hs_zvj5H7Ns,1,0.34834066750316295,0,0.6217960725257482
USSEN/NY GILLIBRAND EXACT SAME RULES,3W3GiJatLg4,1,0.2933455696986306,0,0.6134747263963786
USSEN/NY GILLIBRAND MANUFACTURING PLANTS,4z_KA8VScos,1,0.29450874406527644,0,0.6523156229186194
USSEN/NY GILLIBRAND REBUILD OUR ECONOMY,U8iVTQRa3es,1,0.2925153568130144,0,0.6120614668457678
USSEN/NY GILLIBRAND WOMEN'S ISSUES,WMp6bIu4oHY,1,0.3445481054274334,0,0.5849488721654597
USSEN/OH BROWN A REAL CHOICE,YCphesc_LLM,0,0.5720215715649276,1,0.37559602364836775
USSEN/OH BROWN BOTH FROM OHIO,uebRNfk5td4,1,0.379619314849258,0,0.6424837658867232
USSEN/OH BROWN DISPATCH ENDORSEMENT,OwkSYQVgvZs,0,0.5407454745075557,0,0.6301758505887517
USSEN/OH BROWN ENQUIRER ENDORSEMENT,AmPcVYnCy30,0,0.5249663335486016,1,0.4162296495415606
USSEN/OH BROWN FAIR CHINA TRADE,1k9z7WwaJQY,1,0.4015043510634015,0,0.6401150981499567
USSEN/OH BROWN JOHN BETTS 60,RxZTZuVuVak,1,0.4903095680659453,0,0.6441075344953288
USSEN/OH BROWN JOHN GLENN ENDORSEMENT,GBlJvSqgVHo,1,0.4907184026540765,0,0.6039601717075466
USSEN/OH MANDEL ABSENTEE SENATOR,M0SGsDB0Hfc,1,0.38772242247356525,1,0.4961609997062047
USSEN/OH MANDEL DEAD WRONG,goa5HYWQDBo,1,0.3681565217889003,0,0.6664313782943638
USSEN/OH MANDEL FALSE DECEIVING DISHONEST,LJBp5dAEMck,1,0.3215398210042566,0,0.6408377100949276
USSEN/OH MANDEL NOT PAYING HIS TAXES,BrjhDx8Ooxk,1,0.336079033798345,0,0.5841296330974917
USSEN/OH MANDEL THE REAL MANDEL,LV65bydhoCU,0,0.5609854789166234,0,0.6150613484259708
USSEN/OH MANDEL TIME FOR A CHANGE,GNIfjJUZxFU,1,0.31953689775645455,1,0.4176942223656036
USSEN/OK INHOFE AIR,z0Xl1UFaUpg,1,0.4977760383566195,0,0.7421148543858483
USSEN/OK INHOFE DEEDS 60,N9P7qI5H56g,1,0.3576404541905761,0,0.589285863157594
USSEN/OK INHOFE FLIGHT,jOSL-O8hM3o,1,0.3404486803414968,0,0.6381761914752401
USSEN/OK INHOFE MARIE,H1Sauu2l45o,1,0.32808900297033217,0,0.7135529907559583
USSEN/OR MERKLEY FIGHTER,1rIiBOQB9SM,1,0.30395860442949457,0,0.6833410973548842
USSEN/OR MERKLEY FIRST,jWqveyTo0lA,1,0.3755364245799126,0,0.6643300159150759
USSEN/OR MERKLEY GARAGE,l_fb28L3x2Y,1,0.4320869197426297,0,0.6889478849890861
USSEN/OR MERKLEY HANDS,VP_7GF1mdXY,1,0.39185004592027134,0,0.6728733376372771
USSEN/OR MERKLEY MILLIONS,CtK5mr63PaE,1,0.4499984847215925,1,0.3169726494188113
USSEN/OR MERKLEY ON OUR SIDE,zEafzuHDbNY,1,0.40770012217262624,1,0.4561803276392098
USSEN/OR MERKLEY VALUES,Algbk5SA9Qg,1,0.4152993073277303,0,0.7087082423342221
USSEN/OR MERKLEY WORD FOR WORD,YUtHaHYb8IQ,0,0.7493063460203462,1,0.40332614315501786
USSEN/OR WEHBY ACCOUNTABILITY,B50HvR0x3Bw,1,0.3950241415643905,0,0.6651823076820911
USSEN/OR WEHBY BEN WEST,qAQ6fH1CFwg,1,0.4301621494127004,0,0.5517001692578895
USSEN/OR WEHBY DO WHAT'S RIGHT,1AP93RFsVDI,1,0.416762720542726,0,0.5265747014448255
USSEN/OR WEHBY RIDICULOUS,ElVUzplkx6s,1,0.40821373287660956,1,0.46095349936969104
USSEN/PA CASEY COMPLETELY FALSE,IcMb5M3-kSA,1,0.439807956279824,0,0.6793267302793499
USSEN/PA CASEY CREDIT,vza-rXC3MuU,1,0.42097225109810293,0,0.6436400212941334
USSEN/PA CASEY DEFENSE CONTRACTORS 60,-HbCGg6dUmU,0,0.6298668700356882,0,0.6270142303799748
USSEN/PA CASEY MILITARY STEEL,Vt2ZffE05cc,1,0.3559023615007716,0,0.709401326495334
USSEN/PA CASEY ONE-SIDED TRADE DEALS,xatqfrylyCY,1,0.3483417015840073,1,0.4313751454613977
USSEN/PA CASEY WHEN I WAS A KID,SliqJpKqldA,1,0.33438607108604523,0,0.6334631284643056
USSEN/PA NRSC&SMITH RECORD OF FAILURE,PJ5R7CRXEz8,1,0.3300732444509342,0,0.6713470164679118
USSEN/PA SMITH FAILED CAREER POLITICIAN,yP4uHMHe3_M,1,0.3949508686840911,1,0.3465938302175575
USSEN/PA SMITH FED UP,s5hAzjyrBYY,1,0.4031450264658213,0,0.7749541095754461
USSEN/PA SMITH NOT TRUE,Lkq6he8oGRM,1,0.39846290761026865,1,0.2815659419739382
USSEN/PA SMITH PLAN,RN0Oy7wmFpI,1,0.42052523082225096,1,0.3265773090784811
USSEN/PA SMITH PROTECT SS AND MEDICARE,7jTednijVcs,1,0.3999338595116292,0,0.646779346924292
USSEN/PA SMITH WAR ON COAL,gdmvY9bkxGc,0,0.5298917575352527,1,0.32967178989702417
USSEN/RI HINCKLEY HUNDREDS OF JOBS,vxS0DeazBW0,1,0.45959695659264,1,0.3896445980316243
USSEN/RI HINCKLEY INSIDER TRADING,aX_EQYEyygE,0,0.6336108899546645,1,0.28149015070303873
USSEN/RI HINCKLEY MORE JOBS LESS POLITICS,GXnV13XyxRI,1,0.3872834608526496,1,0.3553272544728601
USSEN/RI REED RHODE ISLAND'S DEFENDER,wjcN0YmzeP0,1,0.3374024026623204,0,0.5729307433607294
USSEN/RI REED SERVICE 60,7ojkh2Rv7F0,1,0.35180317713651715,0,0.6271887425651373
USSEN/RI REED STUDENT LOANS,SzR_hG-POy8,1,0.36112831122215333,0,0.6593095352177916
USSEN/RI REED SUBS,Q-zkImVYLfo,1,0.35442795605277316,0,0.6400932543859233
USSEN/RI WHITEHOUSE MEDICARE CUTS,G5OhiTWKvJc,1,0.33491082563240393,0,0.5714252514108259
USSEN/RI WHITEHOUSE NEVER STOPPED 60,kKEpfBZxJjE,1,0.3144794912736542,0,0.5671987400806341
USSEN/RI WHITEHOUSE OUTSOURCING,qvLEMPos3o4,1,0.3898199983856219,0,0.5949876550922014
USSEN/RI WHITEHOUSE PELL GRANTS,nDidx9Xxayo,1,0.40891695420417207,0,0.5532574565640865
USSEN/RI WHITEHOUSE SACRED PROMISE REV,9bBDTS6FGTo,1,0.3218347108850402,0,0.6061786874701746
USSEN/RI WHITEHOUSE STORIES OF RI 60,TyEbCUGTnEw,1,0.3723299522115283,0,0.6047129225879708
USSEN/SC GRAHAM BEST EXPERIENCE OF MY LIFE,cVfZ0EbUpK8,1,0.37713340823033614,0,0.6229517589052136
USSEN/SC GRAHAM PROVEN CONSERVATIVE LEADER,OF0HH_aA1AA,1,0.39518301988311755,0,0.5338154332715052
USSEN/SC HUTTO HEADLINES,PhQTgegprZk,1,0.4143969663484421,1,0.45197017394337663
USSEN/SC HUTTO LISTENING,W_QKJGphaQo,1,0.4367074887430963,0,0.5221909007284665
USSEN/SD ROUNDS HERE THEY GO AGAIN,NnEgnlEO-7w,1,0.2867891315199175,0,0.6143051573503735
USSEN/SD ROUNDS HOMESTAKE LAB,JZYKGic1-Yo,1,0.47321447730151867,0,0.6183299479399018
USSEN/SD ROUNDS KEY ISSUES 60,kwhJ8wWrsCk,1,0.3902778409483188,0,0.5887279685439163
USSEN/SD ROUNDS OUR VALUES AND KEYSTONE,rLyyfsb3-ik,1,0.3618017077376363,1,0.4377728239623779
USSEN/SD ROUNDS PROTECT SOUTH DAKOTA,mONmV9vwzNU,1,0.4000827075318156,1,0.4892741214322965
USSEN/SD ROUNDS SHAME ON RICK,dBYBIE_MK6E,1,0.47969880624803346,0,0.5556173257116176
USSEN/SD ROUNDS THAT'S ALL THEY'VE GOT 60,y8obbOQi0lM,1,0.4327297997379996,0,0.6138918948379427
USSEN/SD ROUNDS THE TRUTH,a01Z5lImHpQ,1,0.47498971764555364,0,0.624838112472378
USSEN/SD ROUNDS THUNE SUPPORTS ROUNDS,CCt1ugS-9l4,1,0.37176170378725815,0,0.6069717153733273
USSEN/SD ROUNDS TRUST,fxP92mc2xn0,1,0.42952220560102766,0,0.5870741688000404
USSEN/SD ROUNDS VETERANS,eL6AiJZclew,1,0.44158788650056585,0,0.5944071756861137
USSEN/SD ROUNDS WORK ETHIC,bMpIikYOkrQ,1,0.2745288754756652,0,0.5647466629273579
USSEN/SD ROUNDS&NRSC WHO WE SEND,KYRJ3ehVi1Y,1,0.4682352885233789,0,0.5502032520494271
USSEN/SD WEILAND ABACUS 15,5_az6hO8FQk,1,0.4268712862598165,0,0.6441503005978251
USSEN/SD WEILAND AUCTION,jIvQT3hFLD8,0,0.5216839147281315,0,0.5909316274769285
USSEN/SD WEILAND DAVID VS GOLIATH 15,qOAF7akjieo,1,0.46074618243411497,0,0.6631745029610683
USSEN/SD WEILAND EVERYDAY PEOPLE,I_BHyGE1QrY,1,0.3833249839074553,0,0.5876047587946109
USSEN/SD WEILAND HARD WORK,6DFRIM-suXI,1,0.41588753594634026,0,0.6295616413155514
USSEN/SD WEILAND HEADLINES 15,TwDM0XIBgqA,1,0.37972791411031503,0,0.6472937067632089
USSEN/SD WEILAND INCREDIBLY FAST 15,zzqHGEeBTLY,1,0.43210329778178463,0,0.6272284772500265
USSEN/SD WEILAND INCREDIBLY FAST 15 2,CRySuHUWvNU,1,0.4150712221121279,0,0.6362733646772408
USSEN/SD WEILAND MIDDLE CLASS,0TZZj_pq1b8,0,0.5158954394753266,0,0.5216714294080459
USSEN/SD WEILAND MY NAME IS,1ABR_fapWLU,1,0.4594068764697754,0,0.6033516468746589
USSEN/SD WEILAND REST OF US,pdvcE-WMrqw,1,0.4799436983309902,0,0.6107691120654433
USSEN/SD WEILAND SHOWING UP 15,oZHVS1qWCbM,1,0.44410581194090715,0,0.5635761231279683
USSEN/TN ALEXANDER I'VE SEEN WHAT CAN HAPPEN,plzj8XC3ges,1,0.30973897889803603,0,0.558739363230807
USSEN/TN ALEXANDER SERIOUS TIMES,CCm2UN57RqQ,1,0.3071128818959315,0,0.6919489307088088
USSEN/TN ALEXANDER SLICK TALK,fGUjeQ1x8v0,1,0.47825624517071513,1,0.40273790438704754
USSEN/TN ALEXANDER VOTE FOR A NEW SENATE MAJORITY,f4dZJGGyFh0,1,0.3278297113450775,0,0.7130568004051251
USSEN/TN BALL OUT OF TUNE,uVEVxZLoNkE,1,0.44555388242727656,1,0.4949029360732198
USSEN/TX CRUZ LAND OF OPPORTUNITY,W9qUiCw4QNs,1,0.2127609543840022,0,0.5657371237643647
USSEN/TX CRUZ THE AMERICAN DREAM,e66tJxvInzE,1,0.3295950986399842,0,0.5483072749593443
USSEN/TX SADLER TEA PARTY SENATE SEAT,VBALvQ25xPE,1,0.27751675052259867,1,0.3244151276543895
USSEN/UT HATCH AT A CROSSROADS 60 REV,fs9noqfkXgo,1,0.30510548890183226,0,0.5869007588165255
USSEN/UT HATCH ROMNEY ENDORSEMENT 60 3,B-rDqJ57itg,1,0.30244525128358624,0,0.6470546613345187
USSEN/UT HOWELL PARTY BEFORE PEOPLE,YIboHsM7iQE,1,0.3319074152373405,0,0.6761844654331007
USSEN/VA ALLEN AMERICA AT A CROSSROADS,L86yeztK4Bg,1,0.3917338883218352,0,0.6438157859112754
USSEN/VA ALLEN COAL QUOTES,jx7sPWWiaUY,0,0.5325909049351746,1,0.47683260762786817
USSEN/VA ALLEN COAL REGULATIONS,-de9Pr2k5-k,1,0.397338477364773,0,0.7785498083032809
USSEN/VA ALLEN COAL REGULATIONS 2,NSfnzrGl1lg,0,0.5225586966476591,0,0.6354137754438339
USSEN/VA ALLEN COMEBACK,q0wVGh9oapc,1,0.4022507306227735,1,0.43335697292230213
USSEN/VA ALLEN DEATH BENEFITS,1cfc3VD2Y9c,0,0.6791763033160889,0,0.5962069088011818
USSEN/VA ALLEN DEFENSE CUTS,Th586XLig_o,1,0.37531423760848465,1,0.3645064883647447
USSEN/VA ALLEN DEVASTATING,KjtSjw5Ju7o,1,0.3936830730436757,0,0.6756619475409881
USSEN/VA ALLEN DIVISIONS IN WASHINGTON,Lk-BJjxvrak,1,0.35319112315913403,0,0.7481338277008955
USSEN/VA ALLEN KAY COLES JAMES,jD_CF_P6XbI,0,0.5769076698340732,0,0.5954313322371584
USSEN/VA ALLEN RHONDA WINFIELD 60,3xvFzq90Dd0,1,0.5118630701024655,0,0.6030294104412548
USSEN/VA DSCC&KAINE PATRIOTISM AND UNITY,ykGjZRPFSxc,1,0.42807197684718934,0,0.6608147363249786
USSEN/VA KAINE LEAD BY EXAMPLE,5s-2RuZ-OVM,1,0.2900950674934153,0,0.6578302450437182
USSEN/VA KAINE MORE PARTNERSHIP,I8HH7lz0aOc,1,0.31596070543328636,0,0.6703755234315313
USSEN/VA WARNER DISGRACEFUL,tBSL_qh_Hd0,1,0.3915886718287488,1,0.3933683357053791
USSEN/VA WARNER ENRON,OZ2aRBhntgg,1,0.3890324128843809,0,0.5813804034735532
USSEN/VA WARNER GO HOKIES,sBDKFynVN4s,1,0.4139984058870489,0,0.7195393827700567
USSEN/VA WARNER INSOURCING,uen_YStIIyw,1,0.37774432047095396,0,0.655291193469626
USSEN/VA WARNER JOHN WARNER,JkMRZLmIuXI,1,0.4101076168709606,0,0.6901257781863431
USSEN/VA WARNER NEXT GENERATION,x97zqmSwcH0,1,0.35978921215052123,0,0.5897490483825216
USSEN/VA WARNER PROBLEM SOLVER 60,7j1jnYgiLbk,1,0.36410464774152146,0,0.6069779272260193
USSEN/VA WARNER STRONGER,K_ItfxwEwmo,1,0.3759676540739964,0,0.6163038726362189
USSEN/VA WARNER SUPER LOBBYIST,gIxFcBSCHDo,1,0.4186940449790177,1,0.36793333918145993
USSEN/VA WARNER TRUTH,B1lC7FA74Sg,1,0.36603177872739373,1,0.41723258499766797
USSEN/VA WARNER VETERANS,iPRLyikAjB0,1,0.3850134682391836,0,0.6908017597307521
USSEN/VA WARNER YOU ALREADY KNOW,X3XJLk2asYc,1,0.3942260373451875,1,0.4276659884769441
USSEN/WA CANTWELL AEROSPACE INDUSTRY REV,R8KV3mh9sp8,1,0.3532902713293819,0,0.6632696284018236
USSEN/WA CANTWELL KEYS TO SUCCESS,_xqGsow5paI,1,0.40717422920603374,0,0.6495442944729494
USSEN/WI BALDWIN ALWAYS STAND UP FOR YOU,R_O59V0FWvs,1,0.4034355378505932,0,0.750596851864354
USSEN/WI BALDWIN BEHIND CLOSED DOORS,rLDSVvrdXmI,0,0.5398605165760854,1,0.4148795252435088
USSEN/WI BALDWIN BUFFETT RULE,NWQi40FVbho,1,0.46652306894431855,0,0.6622903357060285
USSEN/WI BALDWIN CLINTON ENDORSEMENT,-z_avpyd0j0,1,0.45197344104807335,0,0.6148710395960538
USSEN/WI BALDWIN COLLEGE AID,1goue4eiFmI,0,0.5412078641843356,0,0.6168380473751581
